MinTemp,MaxTemp,Evaporation,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,Month,Day,Location_Target_Encoded,Rainfall_Category_Heavy Rain,Rainfall_Category_Moderate Rain,Rainfall_Category_No Rain,Rainfall_Category_Very Heavy Rain,DewPointEstimate,AvgHumidity,AvgTemperature,TempRange,TempSunshineInteraction,PressureDifference,TempDifference
24.089946544297067,29.039970842343855,3.5800874729684327,26.899465442970687,12.799902807812853,9.200097192187147,88.89995140390643,90.8994654429707,1006.3001943843743,1003.220204103593,26.559980561562572,27.010004859609356,2,28,5.157442063110284,0.0,0.0,0.0,1.0,21.41595077110713,89.89970842343857,26.564958693320463,4.950024298046788,33.97493128765975,-3.079990280781317,0.45002429804678457
24.23029364553721,31.055608265755644,4.8,27.701258480873744,8.900419493624582,17.0,80.19916101275084,68.44811227868938,1002.6182381267768,1000.1182381267768,28.010377544262123,30.3805033923495,3,2,3.485591823277283,0.0,0.0,0.0,1.0,19.432492214646718,74.32363664572011,27.642950955646427,6.825314620218435,141.64484000306572,-2.5,2.370125848087376
16.89026516802318,20.940833385215715,4.8,39.0,4.54867415988409,19.0,98.59924237707662,51.5391158755046,1015.4731134272026,1015.2558888309618,18.100378811461688,21.68339031800974,2,6,1.6246523251321847,0.0,0.0,0.0,1.0,16.653673491150123,75.0691791262906,18.915549276619448,4.050568217192534,159.38440032546453,-0.21722459624083967,3.5830115065480506
19.20506200634256,26.194937993657444,4.8,38.05062006342557,13.237344984143608,18.762655015856392,92.52531003171278,66.7626550158564,1016.6234298861693,1014.288009178331,20.106805242864624,25.135601747621543,3,2,4.71764868566945,0.0,0.0,0.0,1.0,17.76954316315113,79.64398252378459,22.700000000000003,6.9898759873148855,199.37432321243838,-2.3354207078383524,5.028796504756919
14.428980590249976,21.2,4.8289805902499765,49.797135868250166,23.855097048750117,30.797135868250166,87.1159223609999,65.97101940975003,1024.7232183994752,1024.1710533370253,16.571019409750026,20.505796118049997,5,13,5.011158837144457,0.0,0.0,0.0,1.0,12.569939528485914,76.54347088537497,17.814490295124987,6.771019409750023,158.3395923825476,-0.5521650624498307,3.934776708299971
23.024156359411503,29.70970446588254,7.106539514118262,32.12869417646822,13.0,19.887130582353176,97.77426116470636,81.77426116470636,1005.3386082529405,1002.6386082529405,23.512869417646822,27.103164951764278,1,15,5.092452239273411,0.0,0.0,0.0,1.0,22.51169876982135,89.77426116470636,26.366930412647022,6.685548106471039,6.324287488111607,-2.7000000000000455,3.5902955341174554
23.68437710440986,29.001872053826194,15.232538721141452,54.27501683527889,13.862491582360555,22.018720538261938,94.98127946173805,78.82505050583667,1008.3643636361868,1006.2368619526588,24.870626262645917,27.629373737354083,12,28,4.399500447860891,0.0,0.0,0.0,1.0,22.495724406311435,86.90316498378736,26.343124579118026,5.317494949416332,13.757628785517586,-2.127501683527953,2.7587474747081657
22.893913179231664,27.46869560692278,4.862608786154442,42.37391213845558,19.31304393077221,18.37391213845558,81.93913179231663,88.56521965386105,1008.5486945661467,1006.0991297107645,26.306086820768336,25.605216531532804,8,25,3.485591823277283,0.0,0.0,0.0,1.0,18.75907369234918,85.25217572308884,25.18130439307722,4.574782427691115,0.0,-2.449564855382164,-0.7008702892355316
14.770373707239,22.104995394218747,3.816439756897326,40.446412122209814,9.207083639955332,3.7606715177455183,77.4963660643973,71.83560243102674,1017.6644213348196,1015.1240082046652,19.004268607098208,21.289282424441964,5,21,3.9239175461150277,0.0,0.0,0.0,1.0,11.446502877241423,74.66598424771202,18.437684550728875,7.334621686979748,119.57470979890836,-2.540413130154434,2.2850138173437564
22.71503246925989,29.084967530740112,4.8,123.74512961101686,30.849675307401125,32.248376537005626,94.24837653700563,94.0,1003.6849675307402,1003.2333440677457,26.245097407779664,26.530064938519775,2,25,4.850901441189492,0.0,0.0,0.0,1.0,21.408549332131148,94.12418826850282,25.9,6.3699350614802235,0.0,-0.451623462994462,0.2849675307401114
12.186783101822229,20.243391550911117,4.8,68.31284688621506,21.7504625149534,18.93854065864515,93.81192185630825,75.1266188023369,1008.7070709640424,1009.2258787784115,14.97486124551398,18.205590916191404,4,13,3.147602146505214,0.0,0.0,0.0,1.0,11.432655440279248,84.46927032932257,16.21508732636667,8.056608449088888,40.35862340215157,0.5188078143690973,3.230729670677425
17.488961457307116,18.714379016537723,8.044480728653559,47.93645610192349,18.872912203846973,19.777596356732204,92.19063169422954,91.03177194903826,1012.1125455006743,1011.4347858650011,18.266721092980337,17.995315847114767,1,5,3.270710525580353,0.0,0.0,0.0,1.0,16.12318404425176,91.6112018216339,18.10167023692242,1.225417559230607,1.3081030520713173,-0.6777596356731692,-0.27140524586556936
19.21289577194303,27.32750659833378,5.203430108895439,43.5874010249933,13.5042876361193,12.5874010249933,98.7707783472185,61.7249340166622,1002.3163258808385,1004.160455156947,19.35874010249933,25.441259897500668,1,14,1.6198765230846346,0.0,0.0,0.0,1.0,18.976726696987964,80.24785618194035,23.270201185138404,8.114610826390749,208.7321873408374,1.8441292761085606,6.082519795001339
22.385430421466413,26.608531129198617,4.8,38.09310489066726,13.45344755466637,18.09310489066726,99.54655244533363,99.54655244533363,1010.6530192246674,1008.2809506918676,22.93482657653292,21.997584620266014,2,21,3.6405474381054916,0.0,0.0,0.0,1.0,22.283924234618734,99.54655244533363,24.496980775332517,4.223100707732204,202.52225398836913,-2.372068532799858,-0.9372419562669059
23.42564604576128,26.052683847302635,4.8,39.0,11.135189007706764,11.135189007706764,96.13518900770677,95.66202748073309,1012.7594432976879,1009.4473161526973,23.832405496146617,24.186481099229322,3,12,5.589511662007061,0.0,0.0,0.0,1.0,22.52028910236899,95.89860824421993,24.739164946531957,2.6270378015413556,0.0,-3.3121271449905407,0.35407560308270547
17.35948687250722,22.66864627814222,4.8,33.828384304644445,13.585807847677778,24.0,96.0,79.75742354303333,1005.8867139354172,1006.1565174552939,17.718067657274997,20.79587334105222,2,20,2.465638341208507,0.0,0.0,0.0,1.0,16.66510739760693,87.87871177151666,20.01406657532472,5.309159405635,28.85203950328539,0.269803519876632,3.0778056837772247
9.63413379202822,13.604009437067905,0.6417667240035274,43.47791594995591,22.0,13.208833620017638,85.37349913994709,71.4779159499559,1017.6927744409656,1018.806432243933,12.604416810008818,12.56385077404762,6,13,2.6132984432106543,0.0,0.0,0.0,1.0,8.224997130078563,78.42570754495149,11.619071614548062,3.9698756450396857,18.43366615081279,1.1136578029673956,-0.040566035961198565
22.707415832576196,26.085773780362288,4.8,39.0,12.527052565267386,14.418842304197838,96.81763141316847,89.34468397843585,1010.8284524392755,1008.4446839784359,23.609421152098918,24.827658010782073,3,13,3.485591823277283,0.0,0.0,0.0,1.0,21.984782164239082,93.08115769580216,24.396594806469242,3.3783579477860926,0.6168599896218802,-2.3837684608395193,1.2182368586831558
24.20725212010608,28.452672320282876,4.8,45.3091595996464,16.89121819840881,20.690840400353597,91.89121819840881,86.0362606005304,1005.5801511192221,1003.5093484986741,25.956298380335916,27.6454202001768,8,15,5.3168311794655505,0.0,0.0,0.0,1.0,22.24433886552562,88.9637393994696,26.329962220194478,4.245420200176795,2.948438330531091,-2.070802620548079,1.689121819840885
20.767088821786874,28.374120980198544,3.84238182838736,20.729489537965968,6.247069933995139,9.494139867990278,81.24706993399514,60.2119091419368,1017.9541020924067,1014.5235349669975,24.242381828387362,27.624706993399514,3,22,3.144890857323632,0.0,0.0,0.0,1.0,16.872651178292067,70.72948953796597,24.57060490099271,7.60703215841167,213.9392644172338,-3.4305671254091976,3.3823251650121513
8.141753162728524,12.336138896217701,4.8,62.452632570760656,13.905265141521316,9.547367429239342,94.45263257076066,94.0280713325541,1018.9448771341413,1017.0153178001543,9.232279676880655,10.7719286674459,5,12,3.3326100892934742,0.0,0.0,0.0,1.0,7.690100199610257,94.24035195165737,10.238946029473112,4.194385733489177,93.8925430586459,-1.9295593339869583,1.5396489905652455
21.07036991250504,28.67036991250504,1.7856212382317356,42.67465486764904,19.511982301473555,26.698619470596142,83.16267256617549,55.51198230147355,1006.9258530977963,1005.5464053095579,23.645024780154078,27.55410265588749,3,4,5.062766082404007,0.0,0.0,0.0,1.0,17.522682738818524,69.33732743382453,24.87036991250504,7.600000000000001,47.44875174901197,-1.3794477882383944,3.909077875733413
16.122791599192325,20.867513856016775,4.8,43.143472101114426,18.654027587465528,10.5105554863511,89.9788890272978,94.38819435793887,1024.861180564206,1022.0489444513648,17.871736050557214,17.78776388715878,4,27,5.061496782932611,0.0,0.0,0.0,1.0,14.507108761139754,92.18354169261833,18.495152727604548,4.744722256824449,38.882264563657884,-2.8122361128412194,-0.08397216339843538
18.42916140263487,26.038431011381366,4.8,45.90189360695353,18.103516698627978,31.501352576395377,76.69756536248832,69.0,1018.1915419370907,1016.7920829676489,22.779026144995328,25.188566269020903,3,8,3.5594820407192893,0.0,0.0,0.0,1.0,14.134718112544347,72.84878268124416,22.23379620700812,7.609269608746498,167.65839250014218,-1.3994589694418664,2.4095401240255754
10.388675474138388,14.247703372845498,2.8237180603450236,76.7061967672417,30.176549191810427,36.64690161637915,91.0,66.52964757543128,1003.4657591702597,1007.7947386153023,11.765224665948814,12.971287807112796,7,11,2.7491221894713274,0.0,0.0,0.0,1.0,9.453694681465933,78.76482378771564,12.318189423491944,3.85902789870711,107.13743351268924,4.328979445042592,1.2060631411639822
22.846279281319546,27.392015010254394,5.0468228337042405,42.3829429157394,18.6914714578697,18.6914714578697,82.5426427106515,88.38837843958635,1009.8244985216215,1007.1707778029411,26.15317716629576,25.906897884976214,10,24,3.833680355190142,0.0,0.0,0.0,1.0,18.857922679857193,85.46551057511893,25.119147145786968,4.545735728934847,2.1128046142812713,-2.6537207186804608,-0.2462792813195449
18.469429476917917,25.239635994219,4.8,39.668393423073695,3.0077704038316413,22.007770403831643,94.31865590387356,57.37448593043693,1016.4969812627115,1013.9672634636026,20.70595730960426,24.09515754217587,2,17,3.2847188950403545,0.0,0.0,0.0,1.0,17.420117635742805,75.84657091715525,21.85453273556846,6.770206517301084,159.11255462099734,-2.52971779910888,3.3892002325716106
23.223052573317915,28.35179649511214,4.8,44.769474266820836,12.035929902242778,15.6616845600925,95.51796495112139,91.41017524439306,1007.1877263973549,1004.0431158826914,24.837424534215028,25.93383154399075,1,21,5.405573803523241,0.0,0.0,0.0,1.0,22.182187217562298,93.46407009775723,25.787424534215027,5.128743921794225,1.3666559609317814,-3.1446105146635546,1.0964070097757208
16.41139815768051,25.81702126694545,4.8,37.18844990316886,13.452887524207785,18.547112475792215,97.50911861685718,68.09422495158444,1004.1265957012546,1013.4090386807777,17.10957443430907,23.930243147997395,3,12,1.8360422605950482,0.0,0.0,0.0,1.0,16.0026096962574,82.80167178422082,21.114209712312977,9.40562310926494,196.49793191740622,9.282442979523125,6.820668713688324
12.939637712270965,21.524393022548804,2.598782247614243,62.158535659150395,22.0,38.365857363398405,96.52439302254881,65.89025038594721,1012.4231676751964,1009.6378034887256,14.556100154378884,20.571953720293923,9,9,2.606372387264943,0.0,0.0,0.0,1.0,12.489906761086369,81.20732170424802,17.232015367409886,8.584755310277838,136.25615610581187,-2.785364186470815,6.015853565915039
24.110652460641177,31.179174429154116,7.3462583463576445,67.89347539358823,18.791744291541182,27.47217047230588,86.05086555102352,73.62956062974118,1003.2406924408189,1000.766604566767,27.63195738192353,28.674567224488236,1,24,4.415474038200433,0.0,0.0,0.0,1.0,20.747425132380883,79.84021309038235,27.644913444897647,7.06852196851294,121.32642834875585,-2.474087874051861,1.0426098425647048
19.975858263089457,27.851716526178915,2.7517533163141668,29.58619421029819,5.965485525745471,14.586194210298189,83.20690289485091,68.03451447425454,1017.672406815664,1015.1206902894851,24.368955368238552,26.362052473387646,5,2,3.144890857323632,0.0,0.0,0.0,1.0,16.621292987381896,75.62070868455272,23.913787394634184,7.875858263089459,153.08728749026727,-2.551716526178893,1.9930971051490936
23.55777085891583,28.682565379541828,4.8,41.343337483510936,12.22615193068726,20.569489414198195,86.61307596534363,86.16077210396911,1003.2926400998322,999.8057160651758,26.505180572610552,27.605180572610553,3,20,5.207765773196531,0.0,0.0,0.0,1.0,20.40410996977435,86.38692403465637,26.12016811922883,5.124794520625997,51.45945954122435,-3.48692403465634,1.1000000000000014
23.494684408470803,28.884426815057942,6.579235753410586,39.57848857411952,6.421511425880478,15.526577957645987,90.94684408470802,95.47342204235402,1007.3368355510588,1005.5368355510589,25.657973387293797,25.631644489411496,7,30,4.910861598915991,0.0,0.0,0.0,1.0,21.367673997166147,93.21013306353102,26.189555611764373,5.389742406587139,41.96278476334435,-1.7999999999999545,-0.026328897882301305
23.709343695905027,29.169150834302606,5.626177317744881,33.411197465875226,8.271042027299817,13.0,86.17760506824955,71.8598445614246,1009.4598071383975,1007.1140155438575,25.87382268225512,28.705598732937613,2,11,3.485591823277283,0.0,0.0,0.0,1.0,20.432144574530955,79.01872481483707,26.439247265103816,5.459807138397579,73.63128272170196,-2.34579159454006,2.8317760506824925
16.31241195471239,26.567580429096076,9.56045434248419,41.46436956694058,21.303445649589126,25.071260866118834,76.39310870082176,44.232184783470295,1015.6947141318994,1013.3039152244564,19.921143472402015,25.549647818849547,9,3,1.7573510962553245,0.0,0.0,0.0,1.0,12.461558596289278,60.31264674214603,21.439996191904232,10.255168474383687,269.29923609539765,-2.3907989074430134,5.6285043464475315
16.48787501388345,22.41824975009791,4.8,28.24249972233101,8.757500277668987,11.484999444662026,100.0,70.63625041650349,1012.8240008885408,1011.0725008330069,16.709124875048957,21.854624708447567,1,11,2.1337389861228724,0.0,0.0,0.0,1.0,16.48787501388345,85.31812520825174,19.45306238199068,5.9303747362144605,170.6292785505128,-1.7515000555339384,5.14549983339861
23.95216802070219,34.8285155095507,4.8,31.0,2.821288773876737,7.657031019101389,85.19316469747118,50.13649987402769,1010.2685937961797,1006.1357422452246,27.16425775477535,23.90359827654818,4,22,3.2010897435897436,0.0,0.0,0.0,1.0,20.40560995049184,67.66483228574944,29.390341765126443,10.87634748884851,265.0860143242907,-4.132851550955138,-3.2606594782271685
18.213569214739948,22.54201876690766,4.524287190173368,43.22976067485553,24.391675276011316,20.919042699422107,77.98688877312185,76.0809573005779,1017.6384655965445,1015.2200717079576,19.759521349711054,20.602851239306528,2,29,2.869006156833132,0.0,0.0,0.0,1.0,14.204195965114804,77.03392303684987,20.377793990823804,4.3284495521677115,152.8680451176177,-2.418393888586934,0.8433298895954735
19.103865888405426,22.585757909393397,4.8,26.071210453033018,14.786368640900948,14.857579093933964,93.24923658561556,72.92878954696698,1013.889318432045,1013.150152682877,19.107426411057077,22.082197386741747,10,13,1.923013647320866,0.0,0.0,0.0,1.0,17.814209099277882,83.08901306629127,20.84481189889941,3.4818920209879707,171.90421288706995,-0.7391657491680235,2.9747709756846703
13.964022757438556,20.042209719141308,4.8,84.30028289365127,30.41359778722937,33.24079336168811,90.21813038297249,68.21813038297249,1013.6985836425469,1014.0849858553174,16.105382536161493,19.224929276587183,7,4,3.694708551655032,0.0,0.0,0.0,1.0,12.598080258013868,79.21813038297249,17.003116238289934,6.078186961702752,152.54481607870488,0.3864022127705766,3.1195467404256902
22.376898288946993,28.761873099215617,3.4927290879011466,39.76898288946991,13.0,19.615508555265045,87.84491444734957,86.23101711053009,1008.9311782323747,1006.7618730992156,25.677220532636102,26.884813688424067,7,13,3.3545952166551682,0.0,0.0,0.0,1.0,19.656967157895913,87.03796577893982,25.569385694081305,6.3849748102686235,165.6043074622432,-2.1693051331591278,1.207593155787965
23.369735391583962,31.017530321450312,4.8,30.706174196374217,10.798235943893081,19.30264608416038,90.40352811221383,81.0,1015.4653252513167,1011.467971335477,25.329382580362577,29.49735391583962,2,26,3.2297908903740495,0.0,0.0,0.0,1.0,21.127065304480595,85.70176405610692,27.193632856517137,7.64779492986635,212.57661859184395,-3.9973539158396534,4.167971335477045
15.306320896890552,22.130113435024885,6.914489542388022,67.46094026840785,22.34943282487558,37.34943282487558,91.93679103109447,64.65056717512442,1015.9858671567911,1014.9223014887065,16.452414923731336,21.465056717512443,3,25,4.454753124227764,0.0,0.0,0.0,1.0,14.072140257523012,78.29367910310944,18.718217165957718,6.823792538134333,82.50212847576245,-1.0635656680846068,5.012641793781107
22.940852897812782,29.38607116634895,7.422659575097827,50.19126925855322,19.26091342680847,14.808730741446777,51.33055759506372,55.54781731463831,1006.0731768174978,1006.2827402804254,27.059979823668105,26.87650770342129,2,12,4.56765128095651,0.0,0.0,0.0,1.0,11.775667709510634,53.439187454851016,26.163462032080865,6.445218268536166,120.91964040728865,0.20956346292757644,-0.18347212024681525
24.25491006549474,27.631259083073665,8.517841571873719,79.54910065494738,36.09820130989477,28.0,98.77455032747369,90.19640261978954,1002.1821584281263,1000.1763490175789,24.42254496725263,26.208714115821035,9,21,5.092452239273411,0.0,0.0,0.0,1.0,23.957678349525583,94.48547647363162,25.943084574284203,3.3763490175789244,3.114729155884272,-2.0058094105473856,1.7861691485684048
13.898196378819048,20.84455576833016,5.00908484215873,50.83633936863492,23.16366063136508,29.95457578920635,88.04542421079366,65.58183031568254,1025.882698758146,1025.2781563370668,15.847294568228573,19.914562441955557,6,14,5.061496782932611,0.0,0.0,0.0,1.0,12.236725959380394,76.81362726323809,17.371376073574602,6.946359389511112,141.60560497454819,-0.6045424210792589,4.067267873726983
18.649898418223916,26.895214092654417,3.9250507908880423,21.265783721525132,3.2810595341698408,6.734216278474868,86.43788093166032,57.453156744305026,1018.934419442027,1015.034419442027,21.470163301766377,26.33116111594593,3,21,2.713580906412837,0.0,0.0,0.0,1.0,16.12057698861999,71.94551883798268,22.772556255439167,8.2453156744305,222.18881562985572,-3.8999999999999773,4.860997814179552
13.60625353144885,18.60311734852749,11.38129590883505,56.96882651472508,25.03136182921358,26.59380297173275,59.78122057125958,43.15624411425192,999.9562441142518,998.4937464685511,14.931248822850383,17.993746468551148,6,6,3.139224754886942,0.0,0.0,0.0,1.0,8.133984435120233,51.46873234275575,16.10468543998817,4.996863817078641,56.6551360559331,-1.4624976457007506,3.0624976457007644
8.206181930472884,14.084945544378307,1.9274183165674597,69.38225494970239,20.33978217751323,15.467200494080688,75.16989108875661,61.575272278108464,1004.3270403458565,1006.2185457914186,10.54672004940807,13.089192821597223,8,12,1.6749881728748226,0.0,0.0,0.0,1.0,6.168578019681692,68.37258168343254,11.145563737425595,5.878763613905424,75.58544828980196,1.8915054455620748,2.5424727721891536
24.187640395997285,29.397406976302058,4.445981051080262,48.45116709847615,17.672428941550983,26.44252368614967,94.0,84.11495262770066,1004.1867760547647,1001.7425236861496,26.288504737229935,28.14338802738232,10,26,3.841128720484584,0.0,0.0,0.0,1.0,22.736381972237446,89.05747631385033,26.79252368614967,5.209766580304773,11.395622481587129,-2.4442523686150253,1.854883290152383
23.54734448530028,29.88429430144902,5.221244117597766,50.0,10.630501838512568,17.42033455900838,90.52428125052374,75.2632775734986,1009.6519733457577,1006.967906433956,24.91084944844623,29.04734448530028,3,3,5.2634727611992815,0.0,0.0,0.0,1.0,21.316064348902916,82.89377941201117,26.71581939337465,6.336949816148742,19.35222849227599,-2.684066911801665,4.1364950368540505
18.80386334238559,24.099532678352304,4.8,56.16855334485439,17.141239990124813,24.592273315228823,92.47834667983358,98.6902066650208,1010.5341779906186,1009.0879426511956,19.80113200691263,19.789739343373107,2,18,4.056214783804474,0.0,0.0,0.0,1.0,17.389501930973488,95.5842766724272,21.451698010368947,5.295669335966714,0.0,-1.4462353394229694,-0.011392663539524506
19.559015856578547,23.8173569627445,5.376663557533618,39.846672884932765,17.846672884932765,24.54001865479829,95.69334576986553,80.84667288493276,1013.5073289805471,1011.802989739861,20.313017722058376,23.375023318497863,7,16,4.3943587836469975,0.0,0.0,0.0,1.0,18.716676672818537,88.27000932739915,21.688186409661526,4.258341106165954,9.161758121935383,-1.7043392406860676,3.062005596439487
12.775649022640504,18.676450443882768,4.8,54.15343516859371,25.462976909922013,17.230152752890564,96.84656483140628,94.07671758429686,1014.7769847247109,1011.3148092360312,14.90687033718742,16.868511545038995,3,22,2.3006439296796453,0.0,0.0,0.0,1.0,12.372777213344458,95.46164120785157,15.726049733261636,5.900801421242264,142.1497797842226,-3.4621754886796907,1.9616412078515744
17.180208713119708,24.157293358442328,4.654165976145989,19.656253107343048,6.0,6.80208713119706,79.36458505963503,70.927082988073,1014.854165976146,1014.4333311236671,20.516667219083207,22.99895974890072,4,28,3.144890857323632,0.0,0.0,0.0,1.0,13.635001357546718,75.14583402385401,20.668751035781018,6.97708464532262,56.820018798279,-0.42083485247883345,2.4822925298175136
9.977066835488944,14.49674092832105,4.8,59.54133670977887,25.606518143357903,34.213036286715806,89.2130362867158,77.40977721503685,1016.5899834594463,1016.50476894476,10.577066835488944,13.401629535839476,6,17,3.2160146683291027,0.0,0.0,0.0,1.0,8.90084425629464,83.31140675087633,12.236903881904997,4.519674092832105,102.31950289442958,-0.08521451468629948,2.8245627003505316
15.527813814315413,20.436756005316305,4.8,88.9370945889516,47.72186185684586,42.062905411048405,89.13906907157707,78.21523273210573,1013.087080334155,1009.9023130662607,17.85827927852688,20.079802551737455,5,21,4.783394395488009,0.0,0.0,0.0,1.0,13.841348681248503,83.6771509018414,17.98228490981586,4.908942191000891,33.47897321101696,-3.1847672678942445,2.2215232732105754
-0.3972083866901544,2.6229313914790855,4.8,88.35194408873231,28.916251600704634,25.81555270985843,98.32402795563385,97.32402795563385,1017.6499397983052,1015.2558888309618,0.3804587068310809,1.2072782757747744,7,5,3.292260061919505,0.0,0.0,0.0,1.0,-0.3905512851713496,97.82402795563385,1.1128615023944655,3.02013977816924,19.9635964450621,-2.3940509673434462,0.8268195689436935
12.619038642015582,17.584065129874425,3.0466313495215402,64.84456216826153,20.0,18.636008102771157,77.59714864483654,64.59714864483654,1006.908806482217,1007.0946883766248,14.86320972332539,16.584065129874425,6,14,2.3943890939215926,0.0,0.0,0.0,1.0,9.792014172594193,71.09714864483654,15.101551885945003,4.965026487858843,122.21834880713762,0.18588189440788483,1.7208554065490347
6.769166904922016,15.878052450249893,4.8,40.13062004422232,9.0,7.086724944722102,69.69593006633347,55.9132750552779,1010.1701256337725,1012.1312591967893,12.491220980099957,15.282441960199915,4,7,2.4299114143855647,0.0,0.0,0.0,1.0,4.717833832127838,62.80460256080569,11.323609677585955,9.108885545327876,120.85067588122078,1.9611335630168014,2.7912209800999577
23.4,29.258344147754023,2.762548664893096,29.354139630614945,14.03120944592242,12.677069815307473,87.80732546173132,77.60923306072847,1010.3937581108155,1007.0161465092347,25.509362833776727,28.290637166223274,2,6,5.742034805890228,0.0,0.0,0.0,1.0,20.54691415804513,82.7082792612299,26.32917207387701,5.858344147754025,27.85693554508141,-3.3776116015808384,2.7812743324465465
21.15645842424741,27.681817449391527,4.8,33.83253549967975,8.16746450032025,13.0,83.0,69.58373225016012,1009.941626774984,1008.5674645003202,24.014831649263428,26.873204874279438,2,8,2.5682700697765077,0.0,0.0,0.0,1.0,17.55986049212535,76.29186612508006,24.419137936819467,6.525359025144116,165.62254093787521,-1.3741622746638313,2.8583732250160097
12.025463880082434,20.237268059958783,4.8,43.01517744467343,13.775716088522518,21.984822555326573,61.61214195573874,38.03035488934685,1003.605733202007,1004.4323770506944,13.846374526762839,19.037268059958784,3,14,2.1537325811446637,0.0,0.0,0.0,1.0,7.409145876632477,49.821248422542794,16.13136597002061,8.21180417987635,154.0294397375523,0.8266438486874677,5.190893533195945
23.425103389964494,26.180246367895187,5.01399031438716,38.78600968561284,10.89300484280642,11.10699515719358,96.0,95.83950726420963,1012.382718886945,1009.0576154969805,23.910699515719358,24.232098547158074,2,12,5.742034805890228,0.0,0.0,0.0,1.0,22.488099254365913,95.91975363210481,24.802674878929842,2.755142977930692,0.0,-3.325103389964511,0.32139903143871607
22.397217036671496,25.02186916625543,7.067995921722188,41.0,19.71173425423305,20.493042591678737,100.0,91.01391481664253,1014.141349909555,1011.5604361124819,23.075347870416064,24.20417444499276,12,26,4.255693454423467,0.0,0.0,0.0,1.0,22.397217036671496,95.50695740832126,23.709543101463463,2.624652129583936,143.496920995735,-2.5809137970730944,1.1288265745766957
21.531644645122284,28.81195410271035,4.8,42.60618915176127,21.015472879403177,21.575243392954917,80.5907162723581,74.4092837276419,1018.0201147432241,1015.0807336584003,25.41814325447162,26.248240611653586,3,3,4.157819259148546,0.0,0.0,0.0,1.0,17.352506644722887,77.5,25.171799373916315,7.280309457588064,200.50782560726057,-2.9393810848238218,0.8300973571819661
18.426745416407034,23.624099242896307,4.310360302841477,42.06024810724077,16.672297728688918,22.060248107240767,93.93975189275923,95.38795037855185,1018.2314237851054,1015.711321790287,20.98530420504112,21.373254583592967,11,25,5.061496782932611,0.0,0.0,0.0,1.0,17.310038926083152,94.66385113565553,21.02542232965167,5.197353826489273,69.75627638981686,-2.5201019948184467,0.3879503785518459
13.243753555721206,20.654730430770623,4.8,39.75379003377043,21.592784712951367,19.0,95.88447508442607,51.5391158755046,1013.2591355413113,1015.2558888309618,16.93465747467218,21.68339031800974,2,3,2.6397060765322116,0.0,0.0,0.0,1.0,12.698703578378291,73.71179547996533,16.949241993245913,7.410976875049418,157.20681994999728,1.9967532896505418,4.74873284333756
20.19890561250917,30.194664860982204,4.8,68.99179209381877,15.002735968727073,42.99179209381878,84.00820790618123,83.99452806254585,1001.6001367984363,1004.6005471937455,24.797537628145633,21.7,1,29,3.590313438653886,0.0,0.0,0.0,1.0,16.96873862173001,84.00136798436354,25.196785236745686,9.995759248473036,196.18270993760024,3.0004103953091317,-3.097537628145634
20.17959580809176,28.24367664647341,4.8,24.893198602697254,4.019393712137641,7.339797904045881,93.78639720539451,73.55340069865137,1010.5621414671679,1006.9213602794606,21.91843762458533,26.645616017687175,7,12,4.014670409835969,0.0,0.0,0.0,1.0,18.92571587902008,83.66989895202295,24.211636227282586,8.06408083838165,76.86121977164026,-3.640781187707262,4.727178393101845
12.887407996559219,18.091799993855748,4.8,66.38359998771149,44.062960017203906,28.830159992626896,88.232800024577,72.84920003686551,1021.1635440056526,1020.8912160054069,15.947143993364207,17.71947199360998,5,27,3.520088801269512,0.0,0.0,0.0,1.0,11.370920925955442,80.54100003072125,15.489603995207483,5.204391997296529,103.10003903347607,-0.27232800024569315,1.7723280002457713
14.448690437299911,20.64782669333722,4.8,99.70437450683767,11.626079679953364,47.495681280186545,92.5217330666278,89.4782669333722,1015.8243521920281,1009.8921705173116,16.14434382397435,18.135650597323227,6,3,3.546148106111849,0.0,0.0,0.0,1.0,13.368178798022,91.0,17.548258565318566,6.199136256037308,147.00389736291848,-5.932181674716503,1.991306773348878
17.784968286932383,21.64738900426334,6.288921755701023,52.15031713067617,27.69936573864766,30.075158565338086,87.62420717330957,86.37579282669043,1018.9346511562562,1017.5820401605195,19.492484143466193,19.992484143466193,9,5,4.907302975139242,0.0,0.0,0.0,1.0,15.583937457449037,87.0,19.71617864559786,3.8624207173309557,92.09385059558237,-1.352610995736768,0.5
20.421337490967403,30.296348348989834,9.236603374281106,55.091508435702764,8.432908291181214,12.823141600427622,98.3048833453768,59.390233309246405,1005.2097666907537,1003.1957325018064,20.751825825505083,27.735371679914476,8,17,1.008403233689612,0.0,0.0,0.0,1.0,20.0751719980612,78.8475583273116,25.35884291997862,9.875010858022431,210.60334373672592,-2.014034188947221,6.9835458544093925
23.099184605362844,28.58279642734788,6.495067489541146,44.99184605362843,13.0,16.68854433244389,89.60660344236908,74.2295147774813,1011.6393396557631,1009.6024461839115,24.2,27.404932510458856,2,2,4.342168606903207,0.0,0.0,0.0,1.0,20.69839474774825,81.9180591099252,25.84099051635536,5.483611821985036,3.514297058916384,-2.036893471851613,3.204932510458857
